id,coming_time,priority,cpu_cores,cpu,ram,bandwidth,storage,length,kind
3556,2638,0,2,0.02499,0.03339,0,0.0003862,35,0
3557,2639,0,2,0.02499,0.03339,0,0.0003862,100000,1
3558,2639,0,2,0.02499,0.03339,0,0.0003862,146,0
3559,2639,0,2,0.02499,0.03339,0,0.0003862,121,0
3560,2639,0,2,0.02499,0.03339,0,0.0003862,145,0
3561,2641,0,2,0.02499,0.03339,0,0.0003862,100000,1
3562,2641,0,2,0.02499,0.03339,0,0.0003862,111,0
3563,2642,0,2,0.02499,0.03339,0,0.0003862,103,0
3564,2642,0,2,0.02499,0.03339,0,0.0003862,99,0
3565,2642,0,2,0.02499,0.03339,0,0.0003862,110,0
3566,2643,0,2,0.02499,0.03339,0,0.0003862,191,0
3567,2645,0,2,0.02499,0.03339,0,0.0003862,36,0
3568,2647,0,2,0.02499,0.03339,0,0.0003862,101,0
3569,2647,0,2,0.02499,0.03339,0,0.0003862,108,0
3570,2648,0,2,0.02499,0.03339,0,0.0003862,27,0
3571,2651,0,2,0.02499,0.03339,0,0.0003862,125,0
3572,2652,0,2,0.02499,0.03339,0,0.0003862,20,0
3573,2652,0,2,0.02499,0.03339,0,0.0003862,95,0
3574,2654,0,2,0.02499,0.03339,0,0.0003862,105,0
3575,2654,0,2,0.02499,0.03339,0,0.0003862,162,0
3576,2654,0,2,0.02499,0.03339,0,0.0003862,109,0
3577,2655,0,2,0.02499,0.03339,0,0.0003862,26,0
3578,2655,0,2,0.02499,0.03339,0,0.0003862,98,0
3579,2655,0,2,0.02499,0.03339,0,0.0003862,198,0
3580,2656,0,2,0.02499,0.03339,0,0.0003862,204,0
3581,2658,0,2,0.02499,0.03339,0,0.0003862,101,0
3582,2659,0,2,0.02499,0.03339,0,0.0003862,256,0
3583,2659,0,2,0.02499,0.03339,0,0.0003862,121,0
3584,2661,0,2,0.02499,0.03339,0,0.0003862,169,0
3585,2662,0,2,0.02499,0.03339,0,0.0003862,74,0
3586,2663,0,2,0.02499,0.03339,0,0.0003862,26,0
3587,2665,0,2,0.02499,0.03339,0,0.0003862,29,0
3588,2665,0,2,0.02499,0.03339,0,0.0003862,101,0
3589,2665,0,2,0.02499,0.03339,0,0.0003862,48,0
3590,2666,0,2,0.02499,0.03339,0,0.0003862,117,0
3591,2667,0,2,0.02499,0.03339,0,0.0003862,43,0
3592,2667,0,2,0.02499,0.03339,0,0.0003862,107,0
3593,2668,0,2,0.02499,0.03339,0,0.0003862,35,0
3594,2669,0,2,0.02499,0.03339,0,0.0003862,126,0
3595,2670,0,2,0.02499,0.03339,0,0.0003862,106,0
3596,2670,0,2,0.02499,0.03339,0,0.0003862,100,0
3597,2672,0,2,0.02499,0.03339,0,0.0003862,103,0
3598,2672,0,2,0.02499,0.03339,0,0.0003862,106,0
3599,2672,0,2,0.02499,0.03339,0,0.0003862,36,0
3600,2673,0,2,0.02499,0.03339,0,0.0003862,173,0
3601,2673,0,2,0.02499,0.03339,0,0.0003862,107,0
3602,2673,0,2,0.02499,0.03339,0,0.0003862,114,0
3603,2676,0,2,0.02499,0.03339,0,0.0003862,105,0
3604,2676,0,2,0.02499,0.03339,0,0.0003862,30,0
3605,2677,0,2,0.02499,0.03339,0,0.0003862,171,0
3606,2677,0,2,0.02499,0.03339,0,0.0003862,141,0
3607,2678,0,2,0.02499,0.03339,0,0.0003862,167,0
3608,2678,0,2,0.02499,0.03339,0,0.0003862,140,0
3609,2682,0,2,0.02499,0.03339,0,0.0003862,48,0
3610,2682,0,2,0.02499,0.03339,0,0.0003862,46,0
3611,2684,0,2,0.02499,0.03339,0,0.0003862,109,0
3612,2684,0,2,0.02499,0.03339,0,0.0003862,30,0
3613,2685,0,2,0.02499,0.03339,0,0.0003862,136,0
3614,2686,0,2,0.02499,0.03339,0,0.0003862,63,0
3615,2687,0,2,0.02499,0.03339,0,0.0003862,154,0
3616,2692,0,2,0.02499,0.03339,0,0.0003862,122,0
3617,2692,0,2,0.02499,0.03339,0,0.0003862,96,0
3618,2692,0,2,0.02499,0.03339,0,0.0003862,133,0
3619,2693,0,2,0.02499,0.03339,0,0.0003862,71,0
3620,2694,0,2,0.02499,0.03339,0,0.0003862,133,0
3621,2694,0,2,0.02499,0.03339,0,0.0003862,119,0
3622,2695,0,2,0.02499,0.03339,0,0.0003862,85,0
3623,2695,0,2,0.02499,0.03339,0,0.0003862,230,0
3624,2695,0,2,0.02499,0.03339,0,0.0003862,34,0
3625,2696,0,2,0.02499,0.03339,0,0.0003862,137,0
3626,2697,0,2,0.02499,0.03339,0,0.0003862,36,0
3627,2697,0,2,0.02499,0.03339,0,0.0003862,134,0
3628,2701,0,2,0.02499,0.03339,0,0.0003862,127,0
3629,2701,0,2,0.02499,0.03339,0,0.0003862,111,0
3630,2702,0,2,0.02499,0.03339,0,0.0003862,146,0
3631,2702,0,2,0.02499,0.03339,0,0.0003862,35,0
3632,2703,0,2,0.02499,0.03339,0,0.0003862,115,0
3633,2703,0,2,0.02499,0.03339,0,0.0003862,115,0
3634,2703,0,2,0.02499,0.03339,0,0.0003862,21,0
3635,2706,0,2,0.02499,0.03339,0,0.0003862,158,0
3636,2706,0,2,0.02499,0.03339,0,0.0003862,44,0
3637,2707,0,2,0.02499,0.03339,0,0.0003862,39,0
3638,2710,0,2,0.02499,0.03339,0,0.0003862,105,0
3639,2711,0,2,0.02499,0.03339,0,0.0003862,165,0
3640,2711,0,2,0.02499,0.03339,0,0.0003862,36,0
3641,2711,0,2,0.02499,0.03339,0,0.0003862,76,0
3642,2712,0,2,0.02499,0.03339,0,0.0003862,31,0
3643,2713,0,2,0.02499,0.03339,0,0.0003862,105,0
3644,2714,0,2,0.02499,0.03339,0,0.0003862,130,0
3645,2715,0,2,0.02499,0.03339,0,0.0003862,96,0
3646,2715,0,2,0.02499,0.03339,0,0.0003862,139,0
3647,2715,0,2,0.02499,0.03339,0,0.0003862,128,0
3648,2716,0,2,0.02499,0.03339,0,0.0003862,121,0
3649,2716,0,2,0.02499,0.03339,0,0.0003862,108,0
3650,2716,0,2,0.02499,0.03339,0,0.0003862,105,0
3651,2716,0,2,0.02499,0.03339,0,0.0003862,34,0
3652,2717,0,2,0.02499,0.03339,0,0.0003862,28,0
3653,2718,0,2,0.02499,0.03339,0,0.0003862,75,0
3654,2719,0,2,0.02499,0.03339,0,0.0003862,107,0
3655,2720,0,2,0.02499,0.03339,0,0.0003862,110,0
3656,2720,0,2,0.02499,0.03339,0,0.0003862,200,0
3657,2721,0,2,0.02499,0.03339,0,0.0003862,26,0
3658,2721,0,2,0.02499,0.03339,0,0.0003862,107,0
3659,2727,0,2,0.02499,0.03339,0,0.0003862,116,0
3660,2728,0,2,0.02499,0.03339,0,0.0003862,134,0
3661,2728,0,2,0.02499,0.03339,0,0.0003862,22,0
3662,2729,0,2,0.02499,0.03339,0,0.0003862,24,0
3663,2729,0,2,0.02499,0.03339,0,0.0003862,125,0
3664,2730,0,2,0.02499,0.03339,0,0.0003862,28,0
3665,2731,0,2,0.02499,0.03339,0,0.0003862,107,0
3666,2731,0,2,0.02499,0.03339,0,0.0003862,38,0
3667,2734,0,2,0.02499,0.03339,0,0.0003862,110,0
3668,2735,0,2,0.02499,0.03339,0,0.0003862,104,0
3669,2735,0,2,0.02499,0.03339,0,0.0003862,134,0
3670,2736,0,2,0.02499,0.03339,0,0.0003862,173,0
3671,2737,0,2,0.02499,0.03339,0,0.0003862,117,0
3672,2739,0,2,0.02499,0.03339,0,0.0003862,107,0
3673,2739,0,2,0.02499,0.03339,0,0.0003862,89,0
3674,2740,0,2,0.02499,0.03339,0,0.0003862,107,0
3675,2740,0,2,0.02499,0.03339,0,0.0003862,96,0
3676,2742,0,2,0.02499,0.03339,0,0.0003862,69,0
3677,2742,0,2,0.02499,0.03339,0,0.0003862,27,0
3678,2743,0,2,0.02499,0.03339,0,0.0003862,131,0
3679,2745,0,2,0.02499,0.03339,0,0.0003862,99,0
3680,2745,0,2,0.02499,0.03339,0,0.0003862,105,0
3681,2746,0,2,0.02499,0.03339,0,0.0003862,50,0
3682,2746,0,2,0.02499,0.03339,0,0.0003862,169,0
3683,2747,0,2,0.02499,0.03339,0,0.0003862,101,0
3684,2747,0,2,0.02499,0.03339,0,0.0003862,133,0
3685,2748,0,2,0.02499,0.03339,0,0.0003862,89,0
3686,2749,0,2,0.02499,0.03339,0,0.0003862,156,0
3687,2749,0,2,0.02499,0.03339,0,0.0003862,18,0
3688,2750,0,2,0.02499,0.03339,0,0.0003862,135,0
3689,2750,0,2,0.02499,0.03339,0,0.0003862,40,0
3690,2750,0,2,0.02499,0.03339,0,0.0003862,24,0
3691,2751,0,2,0.02499,0.03339,0,0.0003862,32,0
3692,2753,0,2,0.02499,0.03339,0,0.0003862,183,0
3693,2753,0,2,0.02499,0.03339,0,0.0003862,113,0
3694,2754,0,2,0.02499,0.03339,0,0.0003862,36,0
3695,2754,0,2,0.02499,0.03339,0,0.0003862,155,0
3696,2755,0,2,0.02499,0.03339,0,0.0003862,203,0
3697,2755,0,2,0.02499,0.03339,0,0.0003862,111,0
3698,2756,0,2,0.02499,0.03339,0,0.0003862,111,0
3699,2759,0,2,0.02499,0.03339,0,0.0003862,36,0
3700,2759,0,2,0.02499,0.03339,0,0.0003862,43,0
3701,2760,0,2,0.02499,0.03339,0,0.0003862,169,0
3702,2763,0,2,0.02499,0.03339,0,0.0003862,192,0
3703,2764,0,2,0.02499,0.03339,0,0.0003862,141,0
3704,2764,0,2,0.02499,0.03339,0,0.0003862,49,0
3705,2765,0,2,0.02499,0.03339,0,0.0003862,34,0
3706,2765,0,2,0.02499,0.03339,0,0.0003862,103,0
3707,2765,0,2,0.02499,0.03339,0,0.0003862,133,0
3708,2767,0,2,0.02499,0.03339,0,0.0003862,47,0
3709,2767,0,2,0.02499,0.03339,0,0.0003862,190,0
3710,2767,0,2,0.02499,0.03339,0,0.0003862,24,0
3711,2769,0,2,0.02499,0.03339,0,0.0003862,130,0
3712,2769,0,2,0.02499,0.03339,0,0.0003862,209,0
3713,2772,0,2,0.02499,0.03339,0,0.0003862,100,0
3714,2773,0,2,0.02499,0.03339,0,0.0003862,110,0
3715,2773,0,2,0.02499,0.03339,0,0.0003862,102,0
3716,2774,0,2,0.02499,0.03339,0,0.0003862,22,0
3717,2776,0,2,0.02499,0.03339,0,0.0003862,41,0
3718,2776,0,2,0.02499,0.03339,0,0.0003862,37,0
3719,2777,0,2,0.02499,0.03339,0,0.0003862,69,0
3720,2777,0,2,0.02499,0.03339,0,0.0003862,93,0
3721,2777,0,2,0.02499,0.03339,0,0.0003862,108,0
3722,2777,0,2,0.02499,0.03339,0,0.0003862,173,0
3723,2779,0,2,0.02499,0.03339,0,0.0003862,156,0
3724,2779,0,2,0.02499,0.03339,0,0.0003862,39,0
3725,2782,0,2,0.02499,0.03339,0,0.0003862,53,0
3726,2783,0,2,0.02499,0.03339,0,0.0003862,29,0
3727,2786,0,2,0.02499,0.03339,0,0.0003862,107,0
3728,2786,0,2,0.02499,0.03339,0,0.0003862,59,0
3729,2787,0,2,0.02499,0.03339,0,0.0003862,195,0
3730,2788,0,2,0.02499,0.03339,0,0.0003862,100,0
3731,2788,0,2,0.02499,0.03339,0,0.0003862,124,0
3732,2788,0,2,0.02499,0.03339,0,0.0003862,118,0
3733,2792,0,2,0.02499,0.03339,0,0.0003862,111,0
3734,2792,0,2,0.02499,0.03339,0,0.0003862,160,0
3735,2794,0,2,0.02499,0.03339,0,0.0003862,102,0
3736,2794,0,2,0.02499,0.03339,0,0.0003862,243,0
3737,2795,0,2,0.02499,0.03339,0,0.0003862,104,0
3738,2795,0,2,0.02499,0.03339,0,0.0003862,173,0
3739,2796,0,2,0.02499,0.03339,0,0.0003862,24,0
3740,2796,0,2,0.02499,0.03339,0,0.0003862,49,0
3741,2797,0,2,0.02499,0.03339,0,0.0003862,34,0
3742,2798,0,2,0.02499,0.03339,0,0.0003862,47,0
3743,2798,0,2,0.02499,0.03339,0,0.0003862,98,0
3744,2798,0,2,0.02499,0.03339,0,0.0003862,103,0
3745,2798,0,2,0.02499,0.03339,0,0.0003862,104,0
3746,2798,0,2,0.02499,0.03339,0,0.0003862,35,0
3747,2799,0,2,0.02499,0.03339,0,0.0003862,119,0
3748,2799,0,2,0.02499,0.03339,0,0.0003862,146,0
3749,2800,0,2,0.02499,0.03339,0,0.0003862,51,0
3750,2800,0,2,0.02499,0.03339,0,0.0003862,99,0
3751,2800,0,2,0.02499,0.03339,0,0.0003862,229,0
3752,2803,0,2,0.02499,0.03339,0,0.0003862,119,0
3753,2804,0,2,0.02499,0.03339,0,0.0003862,113,0
3754,2805,0,2,0.02499,0.03339,0,0.0003862,231,0
3755,2805,0,2,0.02499,0.03339,0,0.0003862,151,0
3756,2806,0,2,0.02499,0.03339,0,0.0003862,100,0
3757,2806,0,2,0.02499,0.03339,0,0.0003862,94,0
3758,2806,0,2,0.02499,0.03339,0,0.0003862,98,0
3759,2807,0,2,0.02499,0.03339,0,0.0003862,45,0
3760,2807,0,2,0.02499,0.03339,0,0.0003862,93,0
3761,2808,0,2,0.02499,0.03339,0,0.0003862,54,0
3762,2808,0,2,0.02499,0.03339,0,0.0003862,95,0
3763,2809,0,2,0.02499,0.03339,0,0.0003862,108,0
3764,2809,0,2,0.02499,0.03339,0,0.0003862,115,0
3765,2810,0,2,0.02499,0.03339,0,0.0003862,97,0
3766,2810,0,2,0.02499,0.03339,0,0.0003862,54,0
3767,2811,0,2,0.02499,0.03339,0,0.0003862,133,0
3768,2811,0,2,0.02499,0.03339,0,0.0003862,59,0
3769,2811,0,2,0.02499,0.03339,0,0.0003862,53,0
3770,2812,0,2,0.02499,0.03339,0,0.0003862,26,0
3771,2813,0,2,0.02499,0.03339,0,0.0003862,108,0
3772,2813,0,2,0.02499,0.03339,0,0.0003862,43,0
3773,2814,0,2,0.02499,0.03339,0,0.0003862,166,0
3774,2814,0,2,0.02499,0.03339,0,0.0003862,176,0
3775,2815,0,2,0.02499,0.03339,0,0.0003862,27,0
3776,2815,0,2,0.02499,0.03339,0,0.0003862,126,0
3777,2816,0,2,0.02499,0.03339,0,0.0003862,131,0
3778,2817,0,2,0.02499,0.03339,0,0.0003862,26,0
3779,2817,0,2,0.02499,0.03339,0,0.0003862,150,0
3780,2817,0,2,0.02499,0.03339,0,0.0003862,146,0
3781,2817,0,2,0.02499,0.03339,0,0.0003862,31,0
3782,2818,0,2,0.02499,0.03339,0,0.0003862,115,0
3783,2818,0,2,0.02499,0.03339,0,0.0003862,165,0
3784,2818,0,2,0.02499,0.03339,0,0.0003862,72,0
3785,2819,0,2,0.02499,0.03339,0,0.0003862,36,0
3786,2820,0,2,0.02499,0.03339,0,0.0003862,138,0
3787,2821,0,2,0.02499,0.03339,0,0.0003862,118,0
3788,2821,0,2,0.02499,0.03339,0,0.0003862,182,0
3789,2822,0,2,0.02499,0.03339,0,0.0003862,162,0
3790,2822,0,2,0.02499,0.03339,0,0.0003862,27,0
3791,2823,0,2,0.02499,0.03339,0,0.0003862,65,0
3792,2824,0,2,0.02499,0.03339,0,0.0003862,100000,1
3793,2825,0,2,0.02499,0.03339,0,0.0003862,103,0
3794,2826,0,2,0.02499,0.03339,0,0.0003862,99,0
3795,2826,0,2,0.02499,0.03339,0,0.0003862,124,0
3796,2828,0,2,0.02499,0.03339,0,0.0003862,26,0
3797,2828,0,2,0.02499,0.03339,0,0.0003862,27,0
3798,2829,0,2,0.02499,0.03339,0,0.0003862,24,0
3799,2831,0,2,0.02499,0.03339,0,0.0003862,114,0
3800,2831,0,2,0.02499,0.03339,0,0.0003862,92,0
3801,2831,0,2,0.02499,0.03339,0,0.0003862,45,0
3802,2834,0,2,0.02499,0.03339,0,0.0003862,240,0
3803,2834,0,2,0.02499,0.03339,0,0.0003862,141,0
3804,2834,0,2,0.02499,0.03339,0,0.0003862,35,0
3805,2835,0,2,0.02499,0.03339,0,0.0003862,100,0
3806,2836,0,2,0.02499,0.03339,0,0.0003862,43,0
3807,2837,0,2,0.02499,0.03339,0,0.0003862,52,0
3808,2837,0,2,0.02499,0.03339,0,0.0003862,96,0
3809,2838,0,2,0.02499,0.03339,0,0.0003862,109,0
3810,2838,0,2,0.02499,0.03339,0,0.0003862,46,0
3811,2839,0,2,0.02499,0.03339,0,0.0003862,81,0
3812,2839,0,2,0.02499,0.03339,0,0.0003862,113,0
3813,2840,0,2,0.02499,0.03339,0,0.0003862,158,0
3814,2841,0,2,0.02499,0.03339,0,0.0003862,110,0
3815,2842,0,2,0.02499,0.03339,0,0.0003862,192,0
3816,2842,0,2,0.02499,0.03339,0,0.0003862,251,0
3817,2842,0,2,0.02499,0.03339,0,0.0003862,226,0
3818,2843,0,2,0.02499,0.03339,0,0.0003862,20,0
3819,2843,0,2,0.02499,0.03339,0,0.0003862,262,0
3820,2844,0,2,0.02499,0.03339,0,0.0003862,103,0
3821,2844,0,2,0.02499,0.03339,0,0.0003862,99,0
3822,2844,0,2,0.02499,0.03339,0,0.0003862,30,0
3823,2846,0,2,0.02499,0.03339,0,0.0003862,59,0
3824,2848,0,2,0.02499,0.03339,0,0.0003862,23,0
3825,2848,0,2,0.02499,0.03339,0,0.0003862,91,0
3826,2849,0,2,0.02499,0.03339,0,0.0003862,92,0
3827,2849,0,2,0.02499,0.03339,0,0.0003862,83,0
3828,2849,0,2,0.02499,0.03339,0,0.0003862,71,0
3829,2850,0,2,0.02499,0.03339,0,0.0003862,101,0
3830,2850,0,2,0.02499,0.03339,0,0.0003862,95,0
3831,2851,0,2,0.02499,0.03339,0,0.0003862,103,0
3832,2852,0,2,0.02499,0.03339,0,0.0003862,100000,1
3833,2856,0,2,0.02499,0.03339,0,0.0003862,47,0
3834,2857,0,2,0.02499,0.03339,0,0.0003862,52,0
3835,2857,0,2,0.02499,0.03339,0,0.0003862,42,0
3836,2858,0,2,0.02499,0.03339,0,0.0003862,163,0
3837,2859,0,2,0.02499,0.03339,0,0.0003862,55,0
3838,2860,0,2,0.02499,0.03339,0,0.0003862,152,0
3839,2863,0,2,0.02499,0.03339,0,0.0003862,102,0
3840,2863,0,2,0.02499,0.03339,0,0.0003862,119,0
3841,2864,0,2,0.02499,0.03339,0,0.0003862,139,0
3842,2864,0,2,0.02499,0.03339,0,0.0003862,23,0
3843,2866,0,2,0.02499,0.03339,0,0.0003862,103,0
3844,2866,0,2,0.02499,0.03339,0,0.0003862,100000,1
3845,2868,0,2,0.02499,0.03339,0,0.0003862,142,0
3846,2869,0,2,0.02499,0.03339,0,0.0003862,147,0
3847,2869,0,2,0.02499,0.03339,0,0.0003862,100000,1
3848,2870,0,2,0.02499,0.03339,0,0.0003862,114,0
3849,2870,0,2,0.02499,0.03339,0,0.0003862,156,0
3850,2870,0,2,0.02499,0.03339,0,0.0003862,237,0
3851,2871,0,2,0.02499,0.03339,0,0.0003862,29,0
3852,2872,0,2,0.02499,0.03339,0,0.0003862,120,0
3853,2873,0,2,0.02499,0.03339,0,0.0003862,152,0
3854,2874,0,2,0.02499,0.03339,0,0.0003862,21,0
3855,2875,0,2,0.02499,0.03339,0,0.0003862,41,0
3856,2875,0,2,0.02499,0.03339,0,0.0003862,124,0
3857,2875,0,2,0.02499,0.03339,0,0.0003862,238,0
3858,2876,0,2,0.02499,0.03339,0,0.0003862,117,0
3859,2877,0,2,0.02499,0.03339,0,0.0003862,109,0
3860,2877,0,2,0.02499,0.03339,0,0.0003862,145,0
3861,2879,0,2,0.02499,0.03339,0,0.0003862,240,0
3862,2880,0,2,0.02499,0.03339,0,0.0003862,75,0
3863,2880,0,2,0.02499,0.03339,0,0.0003862,111,0
3864,2880,0,2,0.02499,0.03339,0,0.0003862,228,0
3865,2880,0,2,0.02499,0.03339,0,0.0003862,34,0
3866,2881,0,2,0.02499,0.03339,0,0.0003862,60,0
3867,2884,0,2,0.02499,0.03339,0,0.0003862,100000,1
3868,2885,0,2,0.02499,0.03339,0,0.0003862,116,0
3869,2886,0,2,0.02499,0.03339,0,0.0003862,184,0
3870,2886,0,2,0.02499,0.03339,0,0.0003862,75,0
3871,2886,0,2,0.02499,0.03339,0,0.0003862,155,0
3872,2886,0,2,0.02499,0.03339,0,0.0003862,126,0
3873,2887,0,2,0.02499,0.03339,0,0.0003862,148,0
3874,2887,0,2,0.02499,0.03339,0,0.0003862,39,0
3875,2889,0,2,0.02499,0.03339,0,0.0003862,169,0
3876,2889,0,2,0.02499,0.03339,0,0.0003862,32,0
3877,2889,0,2,0.02499,0.03339,0,0.0003862,84,0
3878,2891,0,2,0.02499,0.03339,0,0.0003862,47,0
3879,2893,0,2,0.03125,0.007767,0,8.583e-06,13,0
3880,2894,0,2,0.03125,0.007767,0,8.583e-06,17,0
3881,2896,0,2,0.03125,0.007767,0,8.583e-06,26,0
3882,2896,0,2,0.03125,0.007767,0,8.583e-06,25,0
3883,2898,0,2,0.03125,0.007767,0,8.583e-06,28,0
3884,2898,0,2,0.03125,0.007767,0,8.583e-06,29,0
3885,2899,0,2,0.03125,0.007767,0,8.583e-06,26,0
3886,2900,0,2,0.03125,0.007767,0,8.583e-06,17,0
3887,2900,0,2,0.03125,0.007767,0,8.583e-06,24,0
3888,2900,0,2,0.03125,0.004784,0,8.583e-06,15,0
3889,2903,0,2,0.03125,0.004784,0,8.583e-06,14,0
3890,2903,0,2,0.03125,0.004784,0,8.583e-06,12,0
3891,2904,0,2,0.03125,0.004784,0,8.583e-06,8,0
3892,2905,0,2,0.03125,0.004784,0,8.583e-06,14,0
3893,2906,0,2,0.03125,0.004784,0,8.583e-06,8,0
3894,2906,0,2,0.03125,0.004784,0,8.583e-06,16,0
3895,2907,1,2,0.0625,0.0318,0,3.815e-05,56,0
3896,2909,0,2,0.125,0.07959,0,5.436000000000001e-05,75,0
3897,2911,0,2,0.125,0.07959,0,5.436000000000001e-05,77,0
3898,2912,0,2,0.125,0.07959,0,5.436000000000001e-05,69,0
3899,2912,0,2,0.125,0.07959,0,5.436000000000001e-05,68,0
3900,2914,0,2,0.125,0.07959,0,5.436000000000001e-05,68,0
3901,2914,0,2,0.125,0.07959,0,5.436000000000001e-05,75,0
3902,2914,0,2,0.125,0.07959,0,5.436000000000001e-05,75,0
3903,2914,0,2,0.125,0.07959,0,5.436000000000001e-05,63,0
3904,2914,0,2,0.125,0.07959,0,5.436000000000001e-05,76,0
3905,2915,0,2,0.125,0.07959,0,5.436000000000001e-05,79,0
3906,2916,0,2,0.125,0.07959,0,5.436000000000001e-05,77,0
3907,2916,0,2,0.125,0.07959,0,5.436000000000001e-05,75,0
3908,2921,0,2,0.125,0.07959,0,5.436000000000001e-05,74,0
3909,2922,0,2,0.125,0.07959,0,5.436000000000001e-05,79,0
3910,2922,0,2,0.125,0.07959,0,5.436000000000001e-05,81,0
3911,2923,0,2,0.125,0.07959,0,5.436000000000001e-05,73,0
3912,2923,0,2,0.125,0.07959,0,5.436000000000001e-05,78,0
3913,2924,0,2,0.125,0.07959,0,5.436000000000001e-05,84,0
3914,2925,0,2,0.125,0.07959,0,5.436000000000001e-05,84,0
3915,2926,0,2,0.125,0.07959,0,5.436000000000001e-05,74,0
3916,2927,0,2,0.125,0.07959,0,5.436000000000001e-05,83,0
3917,2930,0,2,0.125,0.07959,0,5.436000000000001e-05,83,0
3918,2930,0,2,0.125,0.07959,0,5.436000000000001e-05,76,0
3919,2932,0,2,0.125,0.07959,0,5.436000000000001e-05,67,0
3920,2933,0,2,0.125,0.07959,0,5.436000000000001e-05,79,0
3921,2934,0,2,0.125,0.07959,0,5.436000000000001e-05,71,0
3922,2934,0,2,0.125,0.07959,0,5.436000000000001e-05,72,0
3923,2936,0,2,0.125,0.07959,0,5.436000000000001e-05,67,0
3924,2936,0,2,0.125,0.07959,0,5.436000000000001e-05,68,0
3925,2938,0,2,0.125,0.07959,0,5.436000000000001e-05,72,0
3926,2940,0,2,0.125,0.07959,0,5.436000000000001e-05,67,0
3927,2942,0,2,0.09998,0.02069,0,3.815e-05,290,0
3928,2943,0,2,0.09998,0.02069,0,3.815e-05,124,0
3929,2943,0,2,0.09998,0.02069,0,3.815e-05,77,0
3930,2943,0,2,0.09998,0.02069,0,3.815e-05,240,0
3931,2943,0,2,0.09998,0.02069,0,3.815e-05,201,0
3932,2945,0,2,0.09998,0.02069,0,3.815e-05,195,0
3933,2946,0,2,0.09998,0.02069,0,3.815e-05,266,0
3934,2947,0,2,0.09998,0.02069,0,3.815e-05,163,0
3935,2948,0,2,0.09998,0.02069,0,3.815e-05,100000,1
3936,2949,0,2,0.09998,0.02069,0,3.815e-05,122,0
3937,2949,0,2,0.09998,0.02069,0,3.815e-05,242,0
3938,2951,0,2,0.09998,0.02069,0,3.815e-05,113,0
3939,2953,0,2,0.09998,0.02069,0,3.815e-05,47,0
3940,2953,0,2,0.09998,0.02069,0,3.815e-05,156,0
3941,2954,0,2,0.09998,0.02069,0,3.815e-05,204,0
3942,2954,0,2,0.09998,0.02069,0,3.815e-05,158,0
3943,2955,0,2,0.09998,0.02069,0,3.815e-05,152,0
3944,2956,0,2,0.09998,0.02069,0,3.815e-05,219,0
3945,2957,0,2,0.09998,0.02069,0,3.815e-05,183,0
3946,2957,0,2,0.09998,0.02069,0,3.815e-05,169,0
3947,2957,0,2,0.09998,0.02069,0,3.815e-05,72,0
3948,2958,0,2,0.09998,0.02069,0,3.815e-05,210,0
3949,2958,0,2,0.09998,0.02069,0,3.815e-05,161,0
3950,2959,0,2,0.09998,0.02069,0,3.815e-05,150,0
3951,2959,0,2,0.09998,0.02069,0,3.815e-05,214,0
3952,2960,0,2,0.09998,0.02069,0,3.815e-05,167,0
3953,2962,0,2,0.09998,0.02069,0,3.815e-05,189,0
3954,2963,0,2,0.09998,0.02069,0,3.815e-05,175,0
3955,2963,0,2,0.09998,0.02069,0,3.815e-05,215,0
3956,2963,0,2,0.09998,0.02069,0,3.815e-05,120,0
3957,2963,0,2,0.09998,0.02069,0,3.815e-05,158,0
3958,2966,0,2,0.09998,0.02069,0,3.815e-05,222,0
3959,2966,0,2,0.09998,0.02069,0,3.815e-05,78,0
3960,2966,0,2,0.09998,0.02069,0,3.815e-05,147,0
3961,2967,0,2,0.09998,0.02069,0,3.815e-05,257,0
3962,2969,0,2,0.09998,0.02069,0,3.815e-05,163,0
3963,2970,0,2,0.09998,0.02069,0,3.815e-05,100000,1
3964,2970,0,2,0.09998,0.02069,0,3.815e-05,291,0
3965,2970,0,2,0.09998,0.02069,0,3.815e-05,69,0
3966,2972,0,2,0.09998,0.02069,0,3.815e-05,104,0
3967,2972,0,2,0.1938,0.04773,0,0.0004635,181,0
3968,2972,0,2,0.1938,0.04773,0,0.0004635,233,0
3969,2972,0,2,0.1938,0.04773,0,0.0004635,201,0
3970,2972,0,2,0.1938,0.04773,0,0.0004635,208,0
3971,2973,0,2,0.1938,0.04773,0,0.0004635,201,0
3972,2973,0,2,0.1938,0.04773,0,0.0004635,205,0
3973,2974,0,2,0.1938,0.04773,0,0.0004635,202,0
3974,2974,0,2,0.1938,0.04773,0,0.0004635,184,0
3975,2975,0,2,0.1938,0.04773,0,0.0004635,219,0
3976,2975,0,2,0.1938,0.04773,0,0.0004635,235,0
3977,2975,0,2,0.1938,0.04773,0,0.0004635,202,0
3978,2975,0,2,0.1938,0.04773,0,0.0004635,215,0
3979,2978,0,2,0.1938,0.04773,0,0.0004635,174,0
3980,2980,0,2,0.1938,0.04773,0,0.0004635,208,0
3981,2980,0,2,0.1938,0.04773,0,0.0004635,215,0
3982,2981,0,2,0.1938,0.04773,0,0.0004635,146,0
3983,2985,0,2,0.1938,0.04773,0,0.0004635,209,0
3984,2985,0,2,0.1938,0.04773,0,0.0004635,212,0
3985,2986,0,2,0.1938,0.04773,0,0.0004635,207,0
